awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude
,築地 すし兆,築地駅 33m , 寿司、寿司(立ち食い寿司)、海鮮,,"￥1,000～￥1,999","￥1,000～￥1,999",3.52,-,https://tabelog.com/tokyo/A1313/A131301/13041066/,予約不可,,地下鉄　東京メトロ日比谷線　築地駅より徒歩1分 築地駅から33m,11:30 - 20:00L.O. 19:30,■定休日無休,カード可 （VISA、Master） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay）,"35.66779263872649,139.77251688424442",03-6226-5422,東京都中央区築地3-10-9 ,447,sushi,False,35.66779263872649,139.77251688424442
,海幸,江東区 , 寿司、海鮮,,"￥3,000～￥3,999","￥3,000～￥3,999",3.52,火曜日、水曜日,https://tabelog.com/tokyo/A1313/A131303/13003016/,予約不可,,"【電車】東京メトロ「南砂町」駅から徒歩15分【バス】都営バス「北砂二丁目」停留所が最寄り東陽町駅・西大島駅・亀戸駅などから乗車 西大島駅から1,142m",11:00 - 18:00,■ 営業時間※ネタがなくなり次第終了,カード不可 電子マネー不可 QRコード決済不可,"35.67911261268043,139.8275273851547",03-3646-0165,東京都江東区北砂4-1-13 ,385,sushi,False,35.67911261268043,139.8275273851547
,Sushi Bar にぎりて,新宿西口駅 147m , 寿司、バー、海鮮,新宿◆津本式究極の血抜き公認店！産地直送の鮮度のいい魚から熟成魚の寿司が売り♪,"￥4,000～￥4,999","￥4,000～￥4,999",3.52,,https://tabelog.com/tokyo/A1304/A130401/13182746/,予約可,当店90分制となります。予めご了承よろしくお願い申し上げます。当日キャンセルは最低2時間前にはよろしくお願い致します。予約時間15分過ぎるとお席を解放致します。連絡なしの場合はキャンセル料が発生致します。予めご了承ください。,・新宿西口（1分）・新宿(東京メトロ)（3分）・西武新宿（5分） 新宿西口駅から147m,12:30 - 14:00,■ 営業時間土曜日、祝日　通し営業■ 定休日当店指定した日,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （au PAY）,"35.69473593868575,139.69832438456856",03-6908-5178,東京都新宿区西新宿7-9-15 新宿ダイカンプラザビジネス清田ビル108,356,sushi,False,35.69473593868575,139.69832438456856
,六緑,六本木駅 393m , 寿司、海鮮、日本料理,熟練の寿司職人が新鮮な海の幸を厳選し、生み出す至極の逸品,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1307/A130701/13018973/,予約可,【食べログからの予約について】* 未就学児をお連れの場合は、テーブル席をご予約ください* 一部お食事券、金券扱いのチケットは当販売プランに利用いただくことができない場合がございます。利用される際は店舗まで事前にご確認ください。* 当日の追加注文分含め、他の特典や優待、各種宿泊パッケージプランとの併用は致しかねます。また、ワールド オブ ハイアット・ヒルズカードのポイント対象外です。,[最寄りの地下鉄]東京メトロ　日比谷線「六本木駅」1C番出口より　徒歩3分都営地下鉄　大江戸線「六本木駅」3番出口より　徒歩6分[車でのアクセス]首都高速飯倉ランプ、霞ヶ関ランプより　約10分東京駅より　約30分成田空港より　約90分羽田空港より　約40分 六本木駅から393m,11:30 - 15:00L.O. 14:30,毎週水曜定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.660077338717315,139.72832068419748",03-4333-8788,東京都港区六本木6-10-3 六本木ヒルズ グランド ハイアット 東京 6F,302,sushi,False,35.660077338717315,139.72832068419748
,立食い寿司 根室花まる 丸の内オアゾ店,大手町駅 230m , 寿司(立ち食い寿司),,"￥1,000～￥1,999","￥1,000～￥1,999",3.52,-,https://tabelog.com/tokyo/A1302/A130201/13250280/,予約不可,,JR東京駅　丸の内北口地下通路より徒歩1分丸ノ内線東京駅　徒歩2分東西線大手町駅　直結大手町駅から226m 大手町駅から230m,11:00 - 22:00L.O. 21:30,■ 定休日無休,カード可 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可,"35.68371873871444,139.76644388440957",080-6083-8507,東京都千代田区丸の内1-6-4 丸の内オアゾ B1F,291,sushi,False,35.68371873871444,139.76644388440957
,銀座のみこ寿司,東銀座駅 284m , 寿司,,"￥8,000～￥9,999","￥8,000～￥9,999",3.52,-,https://tabelog.com/tokyo/A1301/A130101/13280412/,完全予約制,食べ放題はランチ限定です。all-you-can-eat is limited to lunchtime.,地下鉄東銀座駅 徒歩3分、JR新橋駅 徒歩11分 東銀座駅から284m,,,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、iD、QUICPay） QRコード決済可 （PayPay、d払い）,"35.66892843872315,139.7642908842617",03-6281-4712,東京都中央区銀座6-12-12 サクラマークス銀座 11F,242,sushi,False,35.66892843872315,139.7642908842617
,寿司 はせ川 西麻布店,六本木駅 490m , 寿司、日本料理、鍋,忘年会など各種ご宴会予約承ります！完全個室団体予約可！日本各地天然素材を厳選した会席料理。,"￥15,000～￥19,999","￥15,000～￥19,999",3.52,,https://tabelog.com/tokyo/A1307/A130701/13049522/,予約可,【席のみ予約について】※確認のお電話をさせていただく場合がございます。※変更・キャンセルがある場合は、必ずお電話でご連絡ください。※事前のご連絡無く30分以上過ぎても予約時間にお越しいただけない場合はキャンセル扱いとさせていただきます。【席のみ予約について】※確認のお電話をさせていただく場合がございます。,最寄駅　六本木駅　日比谷線2番出口・大江戸線４ｂ出口　六本木駅より徒歩7～9分 六本木駅から490m,17:00 - 23:00L.O. 料理22:00 ドリンク22:30,■ 最終入店21時■ 定休日 日曜日（日・月連休の場合は、日曜営業、月曜定休）■年末年始休み　12月31日～1月5日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66110353871599,139.72618558420933",03-5775-0510,東京都港区西麻布1-7-11 霞ハイツ　２Ｆ,216,sushi,False,35.66110353871599,139.72618558420933
,鮨 栞庵 やましろ,三田駅 282m , 寿司、海鮮、日本料理,銀座 ミシュラン3年連続獲得店が出店。進化し続ける正統派江戸前鮨をご堪能。,"￥10,000～￥14,999","￥10,000～￥14,999",3.52,,https://tabelog.com/tokyo/A1314/A131402/13244983/,予約可,,三田駅 徒歩2分田町駅 徒歩3分 三田駅から282m,11:30 - 14:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.648948838729815,139.74542408407308",03-6436-7843,東京都港区芝5-12-10 芝ビル 3F,203,sushi,False,35.648948838729815,139.74542408407308
,江戸前 鮨 服部,乃木坂駅 223m , 寿司、海鮮、日本料理,【六本木駅から徒歩2分】厳選された天然生鮪や季節の食材を活かした極上の握りを堪能する,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1307/A130701/13098338/,予約可,当店では前日、当日の予約の変更キャンセルはキャンセル料がかかります。詳細はキャンセルポリシーをご覧ください,大江戸線六本木駅徒歩2分日比谷線六本木徒歩5分乃木坂駅徒歩3分 乃木坂駅から223m,11:30 - 14:00L.O. 13:30,■ 営業時間(最終入店20:00)■ 定休日不定休（仕入状況により祝日が休業日になる事があります）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.665269438713956,139.72812108425003",03-5474-2026,東京都港区六本木7-4-12 ジャスミン六本木ビル 1F,150,sushi,False,35.665269438713956,139.72812108425003
,鮨の与志喜,三越前駅 158m , 寿司、日本料理、日本酒バー,若き大将がこだわる、三越前駅から徒歩1分“本格江戸前”の鮨屋です。,"￥10,000～￥14,999","￥10,000～￥14,999",3.52,,https://tabelog.com/tokyo/A1302/A130202/13091822/,予約可,※食べログのシステム上、前日・当日でもネットからキャンセルができてしまいますがその場合もキャンセル料が発生いたしますのでご注意ください。前日・当日での時間変更の場合、ご案内できない可能性がございますので店舗まで直接ご連絡くださいませ。また、その場合でのお客様都合でのキャンセルはキャンセル料が発生いたしますのでご注意ください。,東京メトロ銀座線　三越前駅　徒歩1分JR新日本橋駅　徒歩1分JR神田駅　徒歩5分 三越前駅から158m,17:00 - 22:00L.O. 21:00,※夜営業の最終入店20時まで,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68759563871413,139.773182884444",03-3274-6800,東京都中央区日本橋室町3-2-18 海老屋ビル　B1F,131,sushi,False,35.68759563871413,139.773182884444
食べログ 寿司 TOKYO 百名店 2022 選出店,ほかけ,東銀座駅 107m , 寿司,時代に流されない職人の矜持。江戸前の技と心意気を大ぶりの握りで今に伝える、銀座の老舗,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,日曜日、祝日,https://tabelog.com/tokyo/A1301/A130101/13002472/,予約可,,東銀座駅徒歩2分 東銀座駅から107m,11:30 - 14:00L.O. 13:30,■ 定休日第3土曜,カード可 （VISA、Master、JCB、AMEX、Diners）,"35.67028083872323,139.7672245842733",03-6383-3300,東京都中央区銀座4-10-6 銀料ビル　１Ｆ,121,sushi,False,35.67028083872323,139.7672245842733
,鯛良 六本木店,六本木駅 78m , 寿司,深夜営業しております！☆21時以降アラカルト対応可☆,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1307/A130701/13108409/,予約可,,六本木駅から78m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66220823871669,139.73061478421738",03-6406-8501,東京都港区六本木6-2-35 六本木662BLD　8F,115,sushi,False,35.66220823871669,139.73061478421738
,鮨処 榎本,池尻大橋駅 684m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.52,,https://tabelog.com/tokyo/A1317/A131705/13013814/,予約可,【当日予約可】お気軽にお電話くださいませ。【バースデーサービス】特製寿司ケーキ（有料、要予約）、ケーキ持込可（要予約）【お願い】ご予約のお時間に間に合わない場合はご連絡ください。また食べ物のアレルギーや苦手なものがある場合は2日前迄にお知らせください。混雑時は各コースのご利用可能時間でのご利用お願い致します。,東急田園都市線「池尻大橋駅」西口から徒歩12分東急田園都市線「三軒茶屋駅」から徒歩10分三宿バス停から徒歩2分渋谷駅からタクシーで10分 池尻大橋駅から684m,11:30 - 14:00,■営業時間【夜の部】予約のみ17:30〜日曜祝祭日 予約のみ17:30〜【深夜の部】現在お休み中,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、au PAY）,"35.64799983870893,139.67786838411084",03-3424-9601,東京都世田谷区池尻3-29-3 TIMESハイツ 1F,113,sushi,False,35.64799983870893,139.67786838411084
,鮨 無何有,白金高輪駅 278m , 寿司,17時00分スタートのお席は比較的に当日でもご用意できることが多いです。,"￥15,000～￥19,999","￥15,000～￥19,999",3.52,,https://tabelog.com/tokyo/A1316/A131602/13270319/,完全予約制,,白金高輪駅から4番出口より徒歩2分 白金高輪駅から278m,17:00 - 23:00,■ 営業時間【営業時間】・一部17時00分スタート・二部20時00分スタート■ 定休日年末年始　12/31-1/3,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、QUICPay） QRコード決済不可,"35.64531273872829,139.7333393840448",03-6456-3140,東京都港区白金1-14-11 1F,111,sushi,False,35.64531273872829,139.7333393840448
,鮨 龍馬,六本木駅 151m , 寿司、海鮮、日本料理,熟練の板前が織りなす「熟成鮨」をコースで堪能。和の気品あふれる完全個室は接待や記念日に最適,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1307/A130701/13289006/,予約可,8名様以上のご予約は店舗までご連絡ください。本予約をキャンセルされた場合、下記の料金を頂戴いたします。当日キャンセル（連絡なし）: コース料金の100%当日キャンセル（連絡あり）: コース料金の100%前日キャンセル: コース料金の100%,都営地下鉄大江戸線 六本木駅  7番出口より 徒歩1分。東京メトロ日比谷線 六本木駅  4b出口より  徒歩2分。 六本木駅から151m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済不可,"35.66390282137874,139.73043587110365",090-1266-3659,東京都港区六本木7-13-8 六本木フュージョンビル 3F,100,sushi,False,35.66390282137874,139.73043587110365
,代官山 韻,代官山駅 241m , 寿司、日本料理、海鮮,1日5組限定!!常日頃、お客様に可愛がって頂き育てて頂いております。心より感謝申し上げます,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1303/A130303/13005711/,予約可,,東急東横線代官山駅代官山 徒歩3分 代官山駅から241m,12:00 - 15:00,■ 営業時間12:00～15:00(前日までのご予約のみ4名様より)【ケータリング】要相談（お電話下さいませ）1名様3万円～/10名様より受け付けさせて頂いております。■ 定休日【不定期】日祝お昼より予約状況により 営業する場合があります。お電話にてご予約を承ります。お時間も応相談で承ります。先ずはお電話をお待ち申し上げます。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.649543838715424,139.70135908410998",03-6415-7600,東京都渋谷区猿楽町22-3 代官山テラス　Ｂ１Ｆ,99,sushi,False,35.649543838715424,139.70135908410998
,鮨 しづめ,新富町駅 105m , 寿司、海鮮、日本料理,四季の“魚の旨さ”を引き出す、珠玉の一貫。路地裏に佇む和の古民家で、至高の鮨を堪能する。,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1313/A131301/13242095/,予約可,ご予約のキャンセルにつきましては、ご来店日の8日前までにお願いいたします。それ以降のキャンセルにつきましては、以下の通りキャンセル料を頂戴いたしますので、予めご了承ください。【キャンセル規定】□ ご来店5日～7日前：コース料金の50%□ ご来店3日～4日前 ：コース料金の70%□ ご来店当日～2日前：コース料金の100%,東京メトロ日比谷線 築地駅4番出口 徒歩2分東京メトロ有楽町線 新富町駅 1番・4番出口 徒歩2分 新富町駅から105m,11:30 - 14:00L.O. 13:30,■ 営業時間※最終ご入店時間は21時とさせていただきます。■ 定休日□毎週日曜日□第二・第四月曜日※土曜日・祝日は、通常営業いたします。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66969443872547,139.7731324842632",03-6264-7423,東京都中央区築地2-6-9 ,95,sushi,False,35.66969443872547,139.7731324842632
,鮨処 喜楽,経堂駅 103m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.52,-,https://tabelog.com/tokyo/A1318/A131813/13013834/,予約可,ご予約はお電話またはインターネットの予約サイト(ポケットコンシェルジュ)からお願いします。,小田急線経堂駅から徒歩1分（農大通り） 経堂駅から103m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.650521038694386,139.63725628416478",03-3429-1344,東京都世田谷区経堂1-12-12 ,92,sushi,False,35.650521038694386,139.63725628416478
,鮨 学,東銀座駅 97m , 寿司,【東銀座駅から徒歩1分】歌舞伎座近く。旬のネタと熟練の大将が握る極上の鮨をご堪能ください。,"￥15,000～￥19,999","￥15,000～￥19,999",3.52,,https://tabelog.com/tokyo/A1301/A130101/13221849/,予約可,(6席のみの小さい店です　昼、夜　共に予約をお願い致します),東京メトロ各線銀座駅より徒歩5分東京メトロ各線東銀座駅 歌舞伎座3番出口より徒歩1分 東銀座駅から97m,18:00 - 22:30,■ 営業時間席数の少ないので予約をお願い致します。,カード可 （VISA、Master、JCB、AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ）,"35.669334738724224,139.7684672842628",03-6264-7804,東京都中央区銀座4-13-15 銀座近富ビル B1F,83,sushi,False,35.669334738724224,139.7684672842628
,鮨勝,大塚駅前駅 172m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.52,日曜日、祝日,https://tabelog.com/tokyo/A1323/A132302/13019423/,予約可,,大塚駅から徒歩5分 大塚駅前駅から172m,,,カード不可 電子マネー不可 QRコード決済不可,"35.73043813867337,139.73065278490654",03-3941-4639,東京都豊島区南大塚1-53-3 ,73,sushi,False,35.73043813867337,139.73065278490654
,銀座 海味,銀座駅 388m , 寿司、日本料理、海鮮,■10年連続ミシュラン2つ星獲得店■予約困難店【青山 海味】が銀座に出店。,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1301/A130101/13295533/,予約可,国内で通じる携帯をご登録頂けない場合は、ご入店をお断りさせて頂きます。Please register a mobile phone number that can be used in Japan.Customers from overseas can't make reservations.Please make through the front desk of accommodation.,銀座駅 徒歩3分東銀座駅 徒歩3分 銀座駅から388m,17:00 - 22:00,■店休日／月曜日※ランチ営業／水・金・土・日・祝のみディナー 二部制一部 17：00～20：00二部 20：00～22：00,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.668506657029226,139.76306197172568",03-6228-5348,東京都中央区銀座7-10-8 第五太陽ビル 101,58,sushi,False,35.668506657029226,139.76306197172568
,ぎんざ　寿し幸,銀座駅 367m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,日曜日、祝日,https://tabelog.com/tokyo/A1301/A130101/13108464/,予約可,,東京メトロ銀座駅徒歩５分　ＪＲ、東京メトロ新橋駅徒歩５分 銀座駅から367m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.66925623872212,139.7616969842668",03-3571-4558,東京都中央区銀座7-7-14 ,57,sushi,False,35.66925623872212,139.7616969842668
,鮨かみやま,赤坂見附駅 170m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.52,土曜日、日曜日、祝日,https://tabelog.com/tokyo/A1308/A130801/13146838/,予約可,夜は予約制,赤坂見附駅から170m,12:00 - 13:30,■ 営業時間昼営業は不定休,カード可 （JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.67527683871027,139.73650108434526",03-3505-1353,東京都港区赤坂3-18-5 ピア赤坂ビル 1F,57,sushi,False,35.67527683871027,139.73650108434526
,金多楼,池尻大橋駅 680m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.52,-,https://tabelog.com/tokyo/A1317/A131705/13013756/,予約可,,東急田園都市線池尻大橋駅から徒歩9分京王井の頭線駒場東大前駅から徒歩13分京王井の頭線池ノ上駅から徒歩13分 池尻大橋駅から680m,,,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"35.65227463870606,139.67739188415436",03-3413-4339,東京都世田谷区三宿2-11-1 ,54,sushi,False,35.65227463870606,139.67739188415436
,銀座 とざき,新橋駅 322m , 寿司、日本料理、海鮮,和モダンな大人の隠れ家空間◆新鮮な海の幸を使用したお寿司と、季節の割烹料理を堪能【貸切可】,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,,https://tabelog.com/tokyo/A1301/A130103/13199892/,予約可,※ご予約キャンセルは、当日100％、前日は50％頂戴致します。,東京メトロ日比谷線・丸ノ内線・銀座線 銀座駅 … 徒歩7分 東京メトロ銀座線 新橋駅 … 徒歩4分 JR線 新橋駅 … 徒歩4分 新橋駅から322m,12:00 - 14:00L.O. 13:30,土曜日のみは予約限定の営業となります。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66887793872185,139.76011788426405",03-3572-6060,東京都中央区銀座8-5-21 かわばたビル 新館2F,50,sushi,False,35.66887793872185,139.76011788426405
,すし処 志喜,東銀座駅 196m , 寿司,,"￥15,000～￥19,999","￥15,000～￥19,999",3.52,日曜日、祝日,https://tabelog.com/tokyo/A1301/A130101/13155872/,予約可,※苦手な食材などがございましたら、お伝えくださいませ。,地下鉄銀座駅から徒歩3分東銀座駅A2番出口徒歩２分 東銀座駅から196m,18:00 - 23:00,■ 営業時間※最終入店時間21:30までとなります,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.671036038722626,139.76685598428116",03-6228-7029,東京都中央区銀座4-8-13 銀座蟹睦会館ビル 3F,50,sushi,False,35.671036038722626,139.76685598428116
,ますなが,銀座駅 382m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.52,-,https://tabelog.com/tokyo/A1301/A130103/13194198/,予約可,,JR新橋駅から徒歩5分 銀座駅から382m,,,カード可 （VISA、JCB、Diners） 電子マネー不可,"35.669106338722194,139.76165388426531",03-6274-6096,東京都中央区銀座7-7-12 ニューコンパルビル 2F,44,sushi,False,35.669106338722194,139.76165388426531
,鮨 喜楽,神保町駅 43m , 寿司,,-,-,3.52,土曜日、日曜日、祝日,https://tabelog.com/tokyo/A1310/A131003/13282607/,予約可,,神保町駅A7出口から徒歩約0分 神保町駅から43m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.69557233870445,139.75868628453472",03-6273-7000,東京都千代田区神田神保町1-11 ,42,sushi,False,35.69557233870445,139.75868628453472
,鮨 影山,新橋駅 300m , 寿司,職人の繊細な技と時季のネタが紡ぎだす、極上の江戸前鮨を堪能。心安らぐ和空間でおもてなし,"￥30,000～￥39,999","￥30,000～￥39,999",3.52,,https://tabelog.com/tokyo/A1301/A130101/13267463/,予約可,,新橋駅から徒歩3分銀座駅から徒歩8分 新橋駅から300m,18:00 - 22:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.668122038722544,139.76080698425596",03-5962-8790,東京都中央区銀座8-7-9 金六ビル 5F,31,sushi,False,35.668122038722544,139.76080698425596
,さかな くろさき,渋谷駅 624m , 寿司,,"￥5,000～￥5,999","￥5,000～￥5,999",3.52,-,https://tabelog.com/tokyo/A1303/A130301/13263920/,予約可,12:00~14:00 16:00~21:00,渋谷駅から624m,,,カード可 電子マネー可,"35.66051853871051,139.7078070842163",不明の為情報お待ちしております,東京都渋谷区渋谷2-7-14 ,28,sushi,False,35.66051853871051,139.7078070842163
,鮨 鈴木,銀座駅 229m , 寿司,,"￥60,000～￥79,999","￥60,000～￥79,999",3.52,月曜日,https://tabelog.com/tokyo/A1301/A130101/13299923/,予約可,,有楽町駅、新橋駅、銀座駅銀座駅B9出口（ソニービル入口）から徒歩3分銀座駅から220m 銀座駅から229m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67094591265472,139.76189882814663",03-5537-6868,東京都中央区銀座6-5-6 銀座美術館ビル 5F,23,sushi,False,35.67094591265472,139.76189882814663
,肉寿司 肉和食 KINTAN コレド室町,三越前駅 27m , 牛料理、寿司、日本料理,【完全個室】忘年会・接待におすすめ！飲み放題付きコース（20名様以上はお電話にて承ります）,"￥8,000～￥9,999","￥8,000～￥9,999",3.51,,https://tabelog.com/tokyo/A1302/A130202/13205331/,予約可,,銀座線(A6出口)、半蔵門線「三越前」から地下通路で直通JR「新日本橋」から徒歩5分JR「神田」から徒歩8分 三越前駅から27m,11:00 - 15:00L.O. 14:00,■ 定休日コレド室町1に準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）,"35.686509138715124,139.77412788443235",03-3516-1129,東京都中央区日本橋室町2-2-1 コレド室町1 305区画,704,sushi,False,35.686509138715124,139.77412788443235
,鮨 無垢/鮨 白銀,六本木駅 97m , 寿司、海鮮、日本料理,“日本の良いものを誰でもいつでも気軽に楽しめる寿司屋” 定休無し予約無しで本格寿司をご用意！,"￥10,000～￥14,999","￥10,000～￥14,999",3.51,,https://tabelog.com/tokyo/A1307/A130701/13277815/,予約可,食べログ上でネット予約が出来ない日時でも、公式HPからでしたらお取りできる場合がございますので、そちらをご覧いただければと思います。【席のみ予約について】アラカルト注文のみの受付になります。お好みで好きなものを注文いただけます。21時31分以降のご予約はアラカルトのみの受付になりますのでご容赦ください。,都営大江戸線六本木駅東京メトロ日比谷線六本木駅徒歩1分六本木交差点をミッドタウン方面に進んですぐ、1階が星乃珈琲店の建物になります。2階は大戸屋さんです。 六本木駅から97m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.66348303871624,139.7317129842295",03-6804-1763,東京都港区六本木7-14-7 トリニティビル B1F,334,sushi,False,35.66348303871624,139.7317129842295
,日本料理 みゆき,早稲田（都電）駅 598m , 日本料理、寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.51,,https://tabelog.com/tokyo/A1309/A130905/13003825/,予約可,,東京メトロ 有楽町線「江戸川橋駅」1a出口より徒歩10分（冠木門は閉門しています。正面エントランスよりお越しください。） 早稲田駅（都電）から598m,07:00 - 10:00L.O. 10:00,"※ディナー　17:30～22:00(L.O.20:30)　※コース Course L.O. 20:00※土曜・日曜・祝日及び指定期間（8/11～8/16、1/1～1/3）につきまして、ご朝食はご宿泊者限定とさせていただきます。 外来のお客様は平日にレストランでのご朝食をお楽しみいただけます。Breakfast is limited for staying guests on weekends, holidays.",カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （WAON、iD） QRコード決済可 （PayPay、d払い、au PAY）,"35.711524338683695,139.72532858471925",03-3943-5489,東京都文京区関口2-10-8 ホテル椿山荘東京 2Ｆ,258,sushi,False,35.711524338683695,139.72532858471925
,もつ吉 本店,荻窪駅 235m , 居酒屋、もつ鍋、寿司,❝居酒屋以上、割烹未満❞京都の伝統食材を使用した、肩ひじ張らないリーズナブルな和食屋,"￥4,000～￥4,999","￥4,000～￥4,999",3.51,-,https://tabelog.com/tokyo/A1319/A131906/13117193/,予約可,【お席のご利用時間について】17時～19時スタートのご予約に関しまして、お席のご利用を「2時間30分制」とさせていただいております。あらかじめご了承くださいませ。※19時～21時の時間帯は大変込み合いますので、お早目の時間帯（17時～）のご予約がオススメです。,荻窪駅西口を出て、左手に徒歩３分。なごみの湯を通り過ぎて、３０Ｍほど先左手に「もつ吉」の看板が見えます。 荻窪駅から235m,17:00 - 23:00L.O. 22:00,■ 店休日12月31、1月1日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.704645138653675,139.61737148472542",03-3392-8606,東京都杉並区上荻1-10-4 廣瀬ビル 1Ｆ,234,sushi,False,35.704645138653675,139.61737148472542
,神楽坂 よこ田,飯田橋駅 411m , 寿司、天ぷら、日本料理,【ミシュランガイド掲載】8年連続ミシュラン獲得店が神楽坂に。進化し続ける天冨良と鮨を味わう,"￥10,000～￥14,999","￥10,000～￥14,999",3.51,,https://tabelog.com/tokyo/A1309/A130905/13255366/,予約可,,東京メトロ各線 飯田橋駅 B3番出口 徒歩3分東京メトロ東西線 神楽坂駅 徒歩3分都営大江戸線 牛込神楽坂駅 徒歩3分ＪＲ総武線 飯田橋駅 西口 徒歩5分 飯田橋駅から411m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.70140733869478,139.73997078460678",03-3528-9711,東京都新宿区神楽坂3-6 サムライ堂ビル 4F,232,sushi,False,35.70140733869478,139.73997078460678
