awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type
,えびそば 一幻 新宿店,西武新宿駅 204m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1304/A130401/13163054/,予約不可,,都営地下鉄大江戸線【新宿西口駅】徒歩３分東京メトロ丸ノ内線【新宿駅】徒歩６分西武新宿線【西武新宿駅】正面口　徒歩７分ＪＲ中央線ほか【新宿駅】西口　徒歩８分 西武新宿駅から204m,11:00 - 23:00,■ 定休日不定休,カード不可 電子マネー不可 QRコード決済不可,"35.69547683868517,139.6980032845763",03-5937-4155,東京都新宿区西新宿7-8-2 福八ビル 1F,1594,ramen
,炙り味噌らーめん 麺匠 真武咲弥 渋谷店,神泉駅 292m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1303/A130301/13109578/,予約不可,,京王井の頭線　渋谷駅ＪＲ山手線他、渋谷駅東急東横線・田園都市線　渋谷駅東京メトロ半蔵門線・銀座線・副都心線　渋谷駅 神泉駅から292m,11:00 - 02:30,■ 定休日なし,カード不可 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.65786593870866,139.69674688419727",03-6416-3778,東京都渋谷区道玄坂2-10-3 ,1353,ramen
,広州市場 西新宿店,新宿駅 300m , ラーメン・つけ麺(ラーメン)、中華料理、居酒屋,,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1304/A130401/13117096/,予約不可,,新宿駅西口から徒歩3分 新宿駅から300m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.68952673868867,139.6971037845168",03-5322-9322,東京都新宿区西新宿1-12-7 阿部ビル 1F,1345,ramen
,雲林坊 秋葉原店,岩本町駅 202m , ラーメン・つけ麺(担々麺)、四川料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1310/A131002/13141638/,予約不可,,都営地下鉄新宿線岩本町駅A1出口より徒歩１分ＪＲ秋葉原駅徒歩４分ＪＲ神田駅徒歩４分 岩本町駅から202m,11:00 - 22:00L.O. 21:30,■定休日なし,カード不可,"35.69550313870897,139.77276668452416",03-3252-8088,東京都千代田区神田須田町2-12 須田町2丁目共同ビル 1F,1063,ramen
,希須林 青山,表参道駅 66m , 中華料理、ラーメン・つけ麺(担々麺),,"￥5,000～￥5,999","￥5,000～￥5,999",3.58,月曜日,https://tabelog.com/tokyo/A1306/A130602/13002118/,予約可,,東京メトロ銀座線・半蔵門線・千代田線【表参道駅】徒歩２分 表参道駅から66m,11:00 - 14:30L.O. 14:00,■ 営業時間※日曜日など、混み合う日は『２時間制』,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66457473870942,139.71249888425402",03-3499-4120,東京都港区南青山5-1-25 メゾンドラミア　２Ｆ,961,ramen
,なりたけ TOKYO 錦糸町店,錦糸町駅 154m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,水曜日,https://tabelog.com/tokyo/A1312/A131201/13116484/,予約不可,,JR総武線　錦糸町駅　北口　徒歩３分半蔵門線　錦糸町駅　徒歩３分 錦糸町駅から154m,,,カード不可 電子マネー不可 QRコード決済不可,"35.69802963872034,139.81352548452108",03-5637-7456,東京都墨田区錦糸3-3-2 ,894,ramen
,銀座 創龍,銀座駅 229m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1301/A130101/13227823/,予約不可,,■駅からのアクセス東京メトロ銀座線 ／ 銀座駅C2出口 徒歩2分（110m）JR山手線 ／ 有楽町駅 徒歩3分（190m）東京メトロ日比谷線 ／ 日比谷駅 徒歩3分（190m） 銀座駅から229m,11:00 - 03:00,■ 定休日年末年始,カード可 電子マネー可 QRコード決済可 （PayPay）,"35.67159973872061,139.76164518429047",03-3289-0550,東京都中央区銀座6-4-18 マキシドピアビル 1F,885,ramen
,香味徳  銀座店,銀座一丁目駅 230m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、郷土料理,,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1301/A130101/13112492/,予約不可,,東京メトロ有楽町線【銀座一丁目駅】徒歩１分都営地下鉄浅草線【宝町駅】徒歩３分東京メトロ銀座線【京橋駅】徒歩４分 銀座一丁目駅から230m,,,カード不可 電子マネー不可 QRコード決済可 （d払い）,"35.6735703387219,139.76960118430483",03-3561-5190,東京都中央区銀座1-13-6 ヤマトビル　1F,820,ramen
,香湯ラーメン ちょろり 恵比寿店,恵比寿駅 528m , ラーメン・つけ麺(ラーメン)、中華料理,,"￥2,000～￥2,999","￥2,000～￥2,999",3.58,-,https://tabelog.com/tokyo/A1303/A130302/13001595/,予約可,,恵比寿駅から528m,,,カード不可 電子マネー不可 QRコード決済不可,"35.644554338723,139.71518058404988",03-3444-7387,東京都渋谷区恵比寿4-22-11 ,817,ramen
,百麺 中目黒店,中目黒駅 276m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1317/A131701/13003459/,予約不可,,中目黒駅徒歩3分。 中目黒駅から276m,,,カード不可,"35.646242938716156,139.69708338407963",03-3794-5481,東京都目黒区青葉台1-30-6 キャッスルマンション青葉台 1F,746,ramen
,らーめん潤 亀戸店,亀戸駅 412m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),亀戸駅から徒歩7分！新潟で長い歴史を持つ4大ラーメンの「燕三条らーめん」,～￥999,～￥999,3.58,月曜日,https://tabelog.com/tokyo/A1312/A131202/13101037/,予約不可,,JR亀戸駅より徒歩５分 亀戸駅から412m,,,カード不可 電子マネー不可 QRコード決済不可,"35.694102738726876,139.8261434844726",03-5858-8630,東京都江東区亀戸6-2-1 ,742,ramen
,新雅,江戸川橋駅 86m , 中華料理、食堂、ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,水曜日、日曜日、祝日,https://tabelog.com/tokyo/A1309/A130905/13185107/,予約不可,,東京メトロ有楽町線江戸川橋駅3番出口から5分くらい 江戸川橋駅から86m,,,カード不可 電子マネー不可 QRコード決済不可,"35.71018633868731,139.73399928469965",03-3946-2077,東京都文京区水道2-11-2 ,708,ramen
,天雷軒 神谷町本店,神谷町駅 31m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,日曜日,https://tabelog.com/tokyo/A1307/A130704/13113813/,予約不可,,日比谷線神谷町駅から徒歩1分 神谷町駅から31m,11:00 - 23:00L.O. 22:30,■ 定休日第1・第3土曜日,カード不可 電子マネー可 （楽天Edy、nanaco、WAON、iD） QRコード決済可 （PayPay、楽天ペイ）,"35.662790638720814,139.7446783842134",03-6453-0321,東京都港区虎ノ門5-2-7 土井ビル　１Ｆ,707,ramen
,サーモンnoodle3.0,神楽坂駅 188m , ラーメン・つけ麺(ラーメン)、フレンチ、ラーメン・つけ麺(担々麺),【神楽坂駅徒歩2分】洗練された空間で楽しむサーモンの全身を使用した究極のサーモンラーメン,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,,https://tabelog.com/tokyo/A1309/A130905/13266037/,予約可,,■駅からのアクセス東京メトロ東西線 ／ 神楽坂駅(出入口1) 徒歩2分（110m）都営大江戸線 ／ 牛込神楽坂駅(A3) 徒歩4分（300m）東京メトロ有楽町線 ／ 江戸川橋駅(出入口4) 徒歩8分（640m） 神楽坂駅から188m,11:00 - 15:30L.O. 15:00,■定休日不定休11/24（日）はランチのみの営業 / ディナー休業となります。,カード不可 電子マネー不可 QRコード決済不可,"35.70385243869211,139.73645208463395",03-3528-9992,東京都新宿区神楽坂6-26 カーサイオキ3 102,697,ramen
,麺うらた,自由が丘駅 106m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1317/A131703/13260652/,予約不可,,（東急東横線・大井町線）自由が丘駅　北口より６２ｍ 自由が丘駅から106m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay）,"35.607909238731764,139.6696439837117",03-5701-2548,東京都目黒区自由が丘1-12-5 1F,693,ramen
,風来居 新宿店,新宿西口駅 290m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1304/A130401/13001028/,予約不可,,新宿駅西口徒歩5分。地上に出て右。ガードのある大きな信号を渡って、もう一回左に渡って右。そこにある東京都民銀行の先すぐの角を左折、最初の角を右折して直進。3分くらいひたすら真っ直ぐ歩いて、突き当たり。 新宿西口駅から290m,11:00 - 23:00,■ 営業時間通し営業スープが終わり次第終了いたします■定休日無休,カード不可 電子マネー不可,"35.695172838684925,139.69658738457423",03-3368-3223,東京都新宿区西新宿7-19-18 セードル新宿ハイツ　１Ｆ,659,ramen
,中華徳大,荻窪駅 274m , 中華料理、餃子、ラーメン・つけ麺(ラーメン),,-,-,3.58,-,https://tabelog.com/tokyo/A1319/A131906/13001111/,予約不可,,JR荻窪駅西口、東京メトロ荻窪駅西口を出てすぐのすずらん通りを南西（環八）に向かって進み徒歩2分 荻窪駅から274m,,,カード不可 電子マネー不可 QRコード決済不可,"35.703199638654596,139.6173998847108",03-3393-2082,東京都杉並区荻窪5-13-6 ,637,ramen
,味噌麺処 花道庵,東京駅 100m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1302/A130201/13290575/,予約不可,,東京駅から100m,10:30 - 23:00L.O. 22:30,営業時間は9:30から,カード不可 電子マネー可 QRコード決済不可,"35.68039122757071,139.76807420276663",03-6268-0507,東京都千代田区丸の内1-9-1 東京駅一番街 東京ラーメンストリート,620,ramen
,光来,新宿西口駅 234m , ラーメン・つけ麺(ラーメン)、肉まん、中華料理,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,日曜日、祝日,https://tabelog.com/tokyo/A1304/A130401/13009180/,予約不可,,都営地下鉄大江戸線 新宿西口駅徒歩4分西武新宿線 西武新宿駅徒歩5分東京メトロ丸の内線 西新宿駅徒歩7分JR中央・総武線 大久保駅徒歩8分 新宿西口駅から234m,11:00 - 15:00,■ 定休日第2土曜日,カード不可 電子マネー不可 QRコード決済不可,"35.69510083868521,139.69732778457296",03-5330-2424,東京都新宿区西新宿7-14-12 ,586,ramen
,長岡生姜ラーメン しょうがの湯,渋谷駅 386m , ラーメン・つけ麺(ラーメン),渋谷駅徒歩2分・明治通り沿い！この一杯で心も体も温まる新潟長岡生姜ラーメンの専門店,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1303/A130301/13243202/,予約不可,,JR渋谷駅南口徒歩２分 渋谷駅から386m,11:00 - 21:30,■ 定休日年中無休,カード不可 電子マネー不可 QRコード決済不可,"35.65662923871214,139.70522298417885",03-6805-0860,東京都渋谷区渋谷3-10-12 ,561,ramen
,麺処 マゼル,秋葉原駅 91m , ラーメン・つけ麺(油そば・まぜそば),,～￥999,～￥999,3.58,日曜日、祝日,https://tabelog.com/tokyo/A1310/A131001/13122931/,予約不可,,ＪＲ山手線他、東京メトロ日比谷線、つくばエクスプレス【秋葉原駅】徒歩１分都営地下鉄新宿線【岩本町駅】徒歩４分 秋葉原駅から91m,,,カード不可 電子マネー不可 QRコード決済不可,"35.697999338707916,139.7744216845482",非公開,東京都千代田区神田佐久間町1-14 第2東ビル 1F,561,ramen
,煮干しらーめん青樹,立川北駅 425m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),超・濃厚なこってり煮干しつけめんとこってり煮干しらーめんのお店,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1329/A132901/13145983/,予約不可,,JR立川駅北口下車、徒歩約7分 立川北駅から425m,11:00 - 23:00,■ 定休日無し,カード不可 電子マネー不可 QRコード決済不可,"35.70235583859092,139.41573868484366",042-595-9283,東京都立川市高松町3-14-1 ,546,ramen
,銀座 篝 大手町店,大手町駅 382m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1302/A130201/13195336/,予約不可,,大手町駅から382m,,,カード可 （AMEX） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可,"35.68846883871082,139.76452958445887",03-3278-7330,東京都千代田区大手町1-9-2 大手町フィナンシャルシティグランキューブ B1F,536,ramen
,武道家 本店,早稲田（メトロ）駅 144m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1305/A130504/13038035/,予約不可,,徒歩：東京メトロ東西線「早稲田駅」より2分ほど 早稲田駅（メトロ）から144m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70627032291192,139.71961370809504",03-3205-3245,東京都新宿区馬場下町62 白馬ビル 1F,505,ramen
,東京らあめんタワー 芝大門本店,大門駅 106m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,日曜日,https://tabelog.com/tokyo/A1314/A131401/13094448/,予約不可,,都営浅草線・都営大江戸線から徒歩約３分ＪＲ浜松町から徒歩約５分 大門駅から106m,,,カード可 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済不可,"35.657569438727506,139.7553361841532",03-3459-8139,東京都港区浜松町1-27-4 ,505,ramen
,麺処 井の庄 立川,立川駅 243m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1329/A132901/13097330/,予約不可,,ＪＲ中央線、南武線、青梅線、五日市線「立川駅」南口から徒歩３分。または多摩都市モノレール「立川南駅」から徒歩５分。 立川駅から243m,11:00 - 23:00,■ 定休日年中無休,カード不可 電子マネー不可,"35.697179638594385,139.41630388479098",042-512-8931,東京都立川市錦町1-2-16 立川アーバンホテル　１Ｆ,500,ramen
,ぽっぽっ屋 水道橋店,水道橋駅 257m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1310/A131003/13041752/,予約不可,,ＪＲ中央線【水道橋駅】東口　徒歩２分都営地下鉄三田線【水道橋駅】徒歩４分 水道橋駅から257m,11:00 - 22:30L.O. 22:00,【定休日】不定休,カード不可 電子マネー不可 QRコード決済不可,"35.70145587683033,139.75364971418523",03-5211-8556,東京都千代田区神田三崎町2-21-11 ゑびすビル １Ｆ,492,ramen
,丸幸,武蔵境駅 145m , ラーメン・つけ麺(ラーメン),,-,-,3.58,火曜日,https://tabelog.com/tokyo/A1320/A132003/13010000/,予約不可,,ＪＲ中央線の武蔵境駅北口から徒歩で約２分 武蔵境駅から145m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70254993863117,139.54250798475672",0422-37-1924,東京都武蔵野市境2-14-12 スイングマンション　１Ｆ,483,ramen
,横浜家系ラーメン 田中,水道橋駅 438m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1310/A131003/13019056/,予約不可,,JR総武線 水道橋駅 西口から徒歩4分東京メトロ東西線 九段下駅 7番出口から徒歩7分都営新宿線 神保町駅 A2出口から徒歩7分東京メトロ半蔵門線 神保町駅 A2出口から徒歩7分 水道橋駅から438m,10:30 - 22:00L.O. 21:55,■ 営業時間※営業時間変更の場合があります。事前にSNSで告知していますのでご確認下さい。■ 定休日無休(年末年始休みあり),カード不可 電子マネー不可 QRコード決済不可,"35.699846838699955,139.75308778458182",03-3221-6522,東京都千代田区神田三崎町3-1-10 水道橋ビル  1F,483,ramen
,ニューともちん,新橋駅 140m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,-,-,3.58,土曜日、日曜日,https://tabelog.com/tokyo/A1301/A130103/13288533/,予約不可,,新橋駅から徒歩2分 新橋駅から140m,08:00 - 17:00,土曜日が祝日の場合は祝日営業時間で営業11/28 臨時休業ご迷惑をおかけしますが、よろしくお願いします。,カード不可 電子マネー不可 QRコード決済不可,"35.66630895279603,139.75977886147942",03-6228-5703,東京都港区新橋2-20-15 新橋駅前ビル B1F,463,ramen
,新高揚,新宿駅 229m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,土曜日、日曜日,https://tabelog.com/tokyo/A1304/A130401/13000810/,予約可,,新宿駅西口　徒歩5分西口よりヨドバシカメラ西口本店カメラ総合館向いのビル。 新宿駅から229m,11:30 - 15:00L.O. 料理14:30,2024年4月1日より営業時間が変わっています月〜金ランチ　11:30 - 15:00（L.O. 料理14:30）ディナー　17:00 - 23:00（L.O. 料理22:30）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.68934473868908,139.69801508451434",03-3345-3000,東京都新宿区西新宿1-16-13 桑原ビル B1F,462,ramen
,麺屋 焔,大井町駅 324m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1315/A131501/13154854/,予約不可,,JR大井駅西口から徒歩3分くらい東急・りんかい線 大井町駅から徒歩5分くらい 大井町駅から324m,,,カード不可 電子マネー不可 QRコード決済不可,"35.60466803875435,139.7341144836337",不明の為情報お待ちしております,東京都品川区大井1-53-5 ,454,ramen
,中華そば むら田,中目黒駅 857m , ラーメン・つけ麺(ラーメン),,-,-,3.58,火曜日,https://tabelog.com/tokyo/A1317/A131701/13154917/,予約不可,,東急東横線、東京メトロ日比谷線【中目黒駅】徒歩11分 中目黒駅から857m,,,カード可 （VISA） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済可,"35.63816583872373,139.7047392839927",03-3719-8425,東京都目黒区中目黒2-7-14 ニックハイム中目黒 1F,360,ramen
,藤丸,中野駅 441m , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,日曜日,https://tabelog.com/tokyo/A1319/A131902/13094317/,予約不可,,ＪＲ中央線、東京メトロ東西線【中野駅】北口　徒歩７分 中野駅から441m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.70957083866641,139.66714698474027",03-6311-0471,東京都中野区中野5-42-5 ,336,ramen
,横浜家系ラーメン 大輝家,京急蒲田駅 122m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1315/A131503/13272589/,予約不可,,京急蒲田駅から122m,07:00 - 00:00,■ 営業時間朝ラ7:00～11:00［月～金]7:00～24:00[土・日]11:00～24:00,カード不可 電子マネー不可 QRコード決済不可,"35.5613698387782,139.7226427832044",不明の為情報お待ちしております,東京都大田区蒲田4-16-8 ,330,ramen
,喜多方食堂 山海,錦糸町駅 454m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,水曜日,https://tabelog.com/tokyo/A1312/A131201/13254321/,予約不可,,JR錦糸町駅北口から徒歩6分東京メトロ半蔵門線4番出口から徒歩3分 錦糸町駅から454m,,,カード不可 電子マネー不可 QRコード決済不可,"35.70088133871886,139.8145363845492",不明の為情報お待ちしております,東京都墨田区太平3-9-9 1F,327,ramen
,自家製麺 啜乱会,新小岩駅 270m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,-,https://tabelog.com/tokyo/A1312/A131204/13203495/,予約不可,,新小岩駅から270m,,,カード不可 電子マネー不可 QRコード決済不可,"35.71555823872408,139.86019478466545",03-6231-4303,東京都葛飾区新小岩1-50-12 ,324,ramen
,麺心 國もと,京成高砂駅 90m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,木曜日、日曜日,https://tabelog.com/tokyo/A1324/A132403/13134181/,予約不可,,京成本線・京成高砂駅から徒歩0分 京成高砂駅から90m,,,カード不可 電子マネー不可 QRコード決済不可,"35.751378938703745,139.86779548502196",03-3607-8924,東京都葛飾区高砂5-36-10 植村ビル1Ｆ,309,ramen
,ラーメン荘 歴史を刻め 世田谷,祖師ケ谷大蔵駅 963m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,日曜日,https://tabelog.com/tokyo/A1318/A131814/13268444/,予約不可,,祖師ケ谷大蔵駅から963m,11:00 - 15:00,営業時間11:00～15:0018:00～22:00日曜定休,カード不可 電子マネー不可 QRコード決済可,"35.63466052690612,139.61084603828436",不明の為情報お待ちしております,東京都世田谷区砧3-5-2 勝吉ビル 1F,254,ramen
,グッドモーニング ラーメンショップ,穴守稲荷駅 294m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,-,-,3.58,水曜日、土曜日、日曜日、祝日,https://tabelog.com/tokyo/A1315/A131504/13110482/,予約不可,,京急羽田線・大鳥居駅より環八沿いに徒歩4分羽田ランプの付近です。 穴守稲荷駅から294m,,,カード不可 電子マネー不可 QRコード決済不可,"35.55184153879111,139.74417988309307",非公開,東京都大田区羽田1-3-7 ,250,ramen
,鳥めし 鳥藤 豊洲市場,市場前駅 420m , 鳥料理、親子丼、ラーメン・つけ麺(ラーメン),,-,-,3.58,日曜日、祝日,https://tabelog.com/tokyo/A1313/A131307/13117868/,予約不可,,都営地下鉄大江戸線築地市場駅より徒歩４分 市場前駅から420m,07:00 - 14:00,■ 定休日不定休（豊洲市場に準ずる）,カード不可 電子マネー不可,"35.64413475015172,139.7816214266166",03-6633-0928,東京都江東区豊洲6-5-1 豊洲市場 水産仲卸棟 6街区 3F,225,ramen
,江戸麺 GOODLE,高田馬場駅 244m , ラーメン・つけ麺(ラーメン),幾種類もの素材を重ね合わせた重厚淡麗の醤油ラーメンと白トリュフ香る店内炊き鶏白湯,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1305/A130503/13273519/,予約不可,,高田馬場駅を出て早稲田通り沿いを左に徒歩3分 高田馬場駅から244m,11:30 - 14:30,※材料売り切れ次第、終了※休業、早締め詳細はTwitter(X)にて最新情報を更新中,カード可 （VISA、Master、JCB、AMEX、Diners、UnionPay） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay）,"35.712977238675066,139.70113818475085",不明の為情報お待ちしております,東京都新宿区高田馬場4-13-13 ,218,ramen
,旭川塩らーめん すがわら 人形町店,人形町駅 210m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.58,日曜日,https://tabelog.com/tokyo/A1302/A130204/13275845/,予約不可,,人形町駅から210m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay）,"35.68570603871757,139.78019238441996",03-3527-3477,東京都中央区日本橋人形町3-3-2 ,216,ramen
,DRIED SARDIN BROTHERS,高円寺駅 106m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,-,https://tabelog.com/tokyo/A1319/A131904/13261164/,予約不可,,ＪＲ中央線【高円寺駅】北口　徒歩２分 高円寺駅から106m,11:30 - 15:00,■ 営業時間1日100食程用意してあります。ほぼ売り切れる事はありません。稀に売り切れます。■ 定休日不定休,カード不可 電子マネー不可 QRコード決済不可,"35.70615163866283,139.64912438471836",不明の為情報お待ちしております,東京都杉並区高円寺北3-22-8 大一市場内,206,ramen
,中華そば はし本,水天宮前駅 249m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,日曜日,https://tabelog.com/tokyo/A1302/A130204/13279477/,予約不可,,水天宮前駅から249m,11:00 - 14:30,■営業時間[月～土]11:00～14:30 16:30～22:30[祝日]11:00～15:00日曜日　定休日,カード不可 電子マネー不可 QRコード決済不可,"35.68363259078092,139.78296131031195",不明の為情報お待ちしております,東京都中央区日本橋人形町1-12-11 ,202,ramen
,担々麺 かんだ橋 本店,神田駅 148m , ラーメン・つけ麺(担々麺)、ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(汁なし担々麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.58,日曜日,https://tabelog.com/tokyo/A1310/A131002/13267163/,予約不可,予約不可,JR神田駅北口・西口から徒歩約2分メトロ神田駅　1番または2番出口から徒歩約2分 神田駅から148m,11:30 - 15:00L.O. 14:30,■ 営業時間※最新情報はTwitterにて■ 定休日他不定休,カード不可 電子マネー不可 QRコード決済不可,"35.69232393870996,139.76952058449433",不明の為情報お待ちしております,東京都千代田区内神田3-23-3 大原第７ビル,169,ramen
,麺や 谷口,ひばりケ丘駅 88m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,-,-,3.58,-,https://tabelog.com/tokyo/A1328/A132801/13266241/,予約不可,,西武池袋線ひばりヶ丘駅北口より徒歩2分 ひばりケ丘駅から88m,,,カード不可 電子マネー不可 QRコード決済不可,"35.752404338600485,139.54557738525816",042-439-8210,東京都西東京市ひばりヶ丘北3-3-22 エトワールビル 1F,134,ramen
,赤坂一点張,赤坂見附駅 258m , ラーメン・つけ麺(ラーメン)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.57,-,https://tabelog.com/tokyo/A1308/A130801/13002781/,予約不可,,東京メトロ銀座線・丸ノ内線【赤坂見附駅】徒歩３分東京メトロ半蔵門線【永田町駅】徒歩５分東京メトロ南北線【永田町駅】徒歩６分東京メトロ有楽町線【永田町駅】徒歩８分東京メトロ千代田線【赤坂駅】徒歩５分 赤坂見附駅から258m,,,カード不可 電子マネー不可 QRコード決済不可,"35.67442773871124,139.73785728433575",03-3583-6051,東京都港区赤坂3-7-9 一点張ビル　１Ｆ,1160,ramen
,らーめん バリ男 新橋本店,虎ノ門駅 287m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.57,-,https://tabelog.com/tokyo/A1301/A130103/13112970/,予約不可,,JR新橋駅日比谷口から徒歩7分東京メトロ虎の門駅から徒歩5分 虎ノ門駅から287m,11:00 - 23:00,■ 定休日無休(年末年始除く),カード不可 電子マネー不可 QRコード決済不可,"35.66842483871966,139.75235978426494",03-6273-3933,東京都港区西新橋1-21-1 ,937,ramen
,雲林坊 九段店,九段下駅 135m , ラーメン・つけ麺(担々麺)、四川料理、ラーメン・つけ麺(汁なし担々麺),,～￥999,～￥999,3.57,日曜日,https://tabelog.com/tokyo/A1309/A130906/13125692/,予約不可,,東京メトロ東西線・半蔵門線、都営地下鉄新宿線【九段下駅】徒歩２分 九段下駅から135m,11:00 - 22:30L.O. 22:00,■ 定休日祝日（不定）,カード不可 電子マネー不可 QRコード決済不可,"35.69666183870154,139.75169318455065",03-6272-3613,東京都千代田区九段北1-5-5 東建ニューハイツ九段 104,924,ramen
